length_url,length_hostname,ip,nb_dots,nb_slash,http_in_path,google_index,page_rank,Label
36,20,0,2,5,0,1,1,1
85,39,0,2,3,0,1,4,1
46,24,0,2,3,0,0,5,0
96,30,0,2,4,0,0,4,0
31,24,0,2,2,0,1,5,1
72,17,0,1,6,0,0,5,0
41,32,0,2,3,0,0,5,0
439,14,1,3,11,0,1,0,1
44,35,0,2,3,0,1,3,1
73,23,0,2,3,0,1,4,0
32,24,0,2,2,0,1,5,1
42,19,0,2,6,0,0,4,0
38,30,0,4,3,0,1,0,1
48,13,0,3,3,0,0,5,0
19,11,0,2,3,0,1,0,1
54,11,0,2,4,0,1,6,1
116,42,1,4,4,0,1,0,1
101,37,1,2,7,0,1,0,1
48,21,0,1,5,0,1,2,1
57,23,0,2,4,0,1,6,0
21,14,0,1,2,0,0,3,0
120,42,1,4,5,0,1,0,1
25,16,0,2,3,0,0,2,0
32,21,0,2,4,0,1,0,1
25,16,0,2,3,0,0,3,0
111,20,1,4,7,0,1,2,1
66,13,1,2,3,0,1,3,1
48,16,0,1,5,0,1,3,1
23,13,0,2,3,0,1,2,1
127,50,1,4,4,0,1,0,1
24,15,0,2,3,0,0,2,0
47,15,0,1,5,0,1,0,1
46,37,0,2,3,0,0,5,0
69,26,0,3,3,0,0,5,0
37,30,0,2,2,0,0,5,0
63,18,0,2,8,0,1,0,1
30,21,0,2,3,0,0,3,0
43,16,0,3,4,0,1,5,0
32,16,0,1,4,0,1,0,1
50,24,0,3,3,0,0,5,0
44,15,0,3,5,0,0,3,0
27,18,0,2,3,0,0,3,0
105,22,0,2,6,0,1,4,1
45,31,1,3,3,0,1,1,1
32,24,0,2,3,0,1,5,0
57,15,0,2,4,0,0,6,0
21,12,0,2,3,0,0,5,0
155,19,1,4,10,1,1,0,1
21,13,1,3,3,0,1,0,1
47,17,0,2,4,0,1,0,1
36,14,0,2,5,0,1,0,1
65,26,0,2,4,0,0,2,0
23,16,0,2,2,0,0,2,0
46,37,0,2,3,0,1,5,1
31,22,0,2,3,0,0,5,0
54,14,1,2,3,0,1,1,1
30,21,0,2,3,0,0,8,0
63,13,0,2,6,0,1,5,0
65,20,0,2,4,0,0,3,0
65,48,0,3,3,0,1,2,1
136,13,1,5,4,0,1,0,1
45,37,0,2,3,0,0,6,1
48,32,0,4,3,0,1,1,1
29,20,0,2,3,0,0,4,0
44,16,0,1,5,0,1,0,1
48,20,0,3,4,0,0,6,0
24,15,0,2,3,0,0,4,0
22,15,0,2,2,0,0,0,0
41,18,0,2,4,0,1,4,0
73,15,1,2,4,0,1,0,1
69,61,0,4,3,0,1,0,1
29,21,0,2,3,0,0,5,0
57,22,0,3,5,0,0,5,0
46,14,0,3,3,0,0,1,0
124,46,1,5,5,0,1,0,1
30,21,0,2,3,0,1,5,1
66,20,0,3,4,0,0,2,0
69,18,0,2,7,0,1,0,1
98,21,0,1,4,0,0,5,0
63,30,0,3,3,0,0,5,0
37,20,0,2,4,0,1,0,1
28,10,0,1,4,0,1,1,0
61,44,0,4,3,0,1,5,1
51,26,0,2,4,0,0,4,0
31,18,0,2,2,0,0,3,0
21,12,0,2,3,0,0,3,0
101,25,0,2,3,0,1,4,1
26,17,0,2,3,0,1,2,1
77,27,1,3,4,0,1,0,1
28,20,0,2,2,0,0,2,0
69,29,0,4,4,0,1,0,1
34,26,0,2,3,0,0,3,0
46,20,0,2,5,0,1,0,1
31,22,0,2,3,0,0,4,0
121,13,0,2,3,0,0,7,0
66,45,1,6,4,0,1,5,1
53,24,0,3,4,0,1,0,1
22,14,0,3,3,0,0,2,0
30,23,0,2,2,0,0,8,0
59,21,0,3,5,0,0,4,0
53,21,0,2,5,0,1,4,1
22,14,0,2,3,0,0,3,0
24,9,0,1,3,0,1,0,1
28,19,0,2,3,0,0,2,0
71,14,0,3,5,0,1,7,0
37,13,0,3,3,0,0,5,0
27,18,0,2,3,0,0,2,0
21,10,0,2,3,0,1,3,0
62,20,0,2,5,0,0,4,0
29,21,0,2,3,0,1,0,1
70,16,0,2,6,0,1,10,1
110,12,0,3,13,0,1,2,1
46,15,0,2,5,0,0,5,0
53,26,0,2,4,0,1,2,0
99,15,0,2,7,0,1,10,1
26,17,0,2,3,0,0,2,0
63,14,0,2,5,0,0,6,0
32,6,0,1,3,0,1,9,1
53,16,0,3,3,0,0,5,0
74,11,0,3,8,0,0,7,0
31,24,0,2,2,0,0,0,1
45,17,0,3,4,0,0,6,0
50,21,0,2,5,0,1,0,1
83,21,0,2,9,0,0,8,0
167,12,0,2,4,0,1,1,1
29,22,0,2,2,0,1,5,1
41,8,0,1,4,0,1,1,1
54,13,1,3,4,0,0,5,0
77,24,0,3,5,0,1,5,0
54,15,0,2,4,0,0,3,0
51,15,0,3,4,0,0,5,0
28,19,0,2,3,0,0,2,0
40,31,1,4,3,0,1,5,1
42,35,0,2,2,0,1,5,1
49,16,0,2,4,0,0,7,0
77,29,0,3,8,0,1,0,1
127,61,1,3,3,0,1,0,1
47,30,0,3,3,0,1,2,1
102,64,0,4,3,0,1,4,1
262,213,0,13,6,0,1,4,1
48,24,0,2,5,0,0,5,0
56,29,0,2,4,0,0,5,0
60,16,0,3,3,0,1,5,0
34,16,0,2,4,0,0,7,0
43,16,1,2,5,0,1,8,0
40,26,0,4,3,0,1,5,1
56,38,0,4,3,0,1,5,1
75,39,0,3,5,0,1,0,1
40,32,0,2,3,0,1,2,1
36,29,0,2,2,0,0,5,0
127,50,1,4,4,0,1,0,1
21,6,0,1,4,0,0,5,0
35,28,0,2,2,0,0,8,0
40,25,0,2,4,0,1,6,1
51,15,0,3,4,0,0,5,0
72,17,0,3,5,0,1,6,0
24,15,0,2,3,0,0,2,0
71,20,0,3,5,0,1,0,1
55,30,0,3,4,0,1,1,1
120,18,1,3,4,0,1,5,1
99,25,0,4,6,0,0,2,0
56,7,0,1,4,0,1,7,1
60,29,0,4,6,0,1,5,1
42,14,0,3,3,0,0,5,0
238,23,1,2,12,0,1,2,1
183,22,1,4,5,1,1,1,1
246,13,0,2,3,0,0,7,0
34,21,0,2,3,0,0,8,0
54,15,0,3,5,0,0,10,1
55,24,0,2,5,0,0,3,0
53,17,0,2,4,0,1,1,0
33,26,0,2,2,0,0,5,0
25,17,0,3,3,0,0,3,0
36,28,0,2,3,0,0,5,0
93,19,0,3,3,0,1,3,0
29,17,0,1,4,0,0,1,1
40,16,0,2,4,0,0,3,0
163,9,1,1,7,0,1,0,1
27,19,0,2,3,0,0,4,0
58,40,0,4,3,0,1,5,1
60,22,0,3,8,1,1,5,0
77,23,1,1,5,0,1,2,1
43,25,0,2,3,0,0,6,0
47,7,0,1,4,0,1,7,1
17,10,0,1,2,0,0,2,0
37,28,1,4,3,0,1,0,1
24,15,0,2,3,0,0,3,0
22,13,0,2,3,0,0,1,0
51,18,0,2,4,0,0,5,0
66,41,1,6,4,0,1,5,1
27,18,0,2,3,0,0,3,0
30,10,0,2,5,0,1,4,1
52,16,0,3,3,0,1,5,0
25,17,0,2,3,0,0,2,0
32,23,0,2,3,0,0,4,0
136,38,0,2,7,0,1,4,1
31,23,0,2,3,0,0,3,0
31,22,0,3,3,0,0,3,0
51,14,0,2,5,0,1,0,1
163,39,1,6,9,0,1,0,1
31,17,0,2,4,0,0,2,0
266,28,0,3,5,0,1,3,1
61,35,0,4,4,0,1,0,1
41,18,0,2,4,0,1,1,1
54,11,0,2,5,0,1,3,1
31,22,0,2,3,0,0,5,0
91,17,1,1,5,0,0,8,0
53,12,0,2,8,0,1,0,1
83,45,1,5,4,0,1,5,1
76,26,0,4,7,0,1,4,0
71,19,0,1,9,0,1,0,1
45,36,0,2,3,0,1,5,1
34,26,0,2,3,0,1,0,1
28,7,0,1,5,0,1,0,1
55,36,0,4,3,0,1,5,1
30,22,0,2,2,0,0,3,0
23,14,0,1,3,0,0,4,0
23,15,0,2,3,0,0,2,0
33,16,0,2,5,0,0,0,1
68,22,1,2,4,0,1,4,1
45,20,0,2,5,0,1,0,1
53,21,0,2,6,0,1,0,1
118,42,1,4,5,0,1,0,1
74,13,0,1,6,0,0,0,0
49,9,0,1,5,0,1,0,1
115,23,0,2,7,0,0,8,0
20,12,0,2,3,0,0,4,0
35,27,0,1,3,0,1,0,1
59,18,0,2,6,0,1,1,1
70,23,0,2,8,0,1,0,1
105,20,0,5,8,0,1,0,1
92,22,1,1,8,0,1,2,1
49,42,0,4,2,0,1,0,1
63,25,0,3,5,0,0,6,0
62,20,0,3,7,0,1,3,1
38,20,0,3,3,0,0,3,0
34,26,0,3,3,0,0,4,0
67,21,0,3,5,0,1,2,1
19,12,0,2,2,0,0,2,0
66,44,1,2,4,0,1,0,1
75,15,0,3,9,0,1,0,1
117,78,0,5,3,0,1,0,1
22,15,0,1,2,0,1,0,1
91,19,0,2,8,0,1,1,1
63,16,0,3,5,0,0,4,0
128,50,1,4,5,0,1,0,1
52,39,0,2,3,0,1,1,1
15,8,0,1,2,0,0,0,0
41,16,0,2,4,0,0,6,0
35,14,0,2,3,0,0,5,0
32,21,0,2,4,0,1,0,1
25,10,0,1,3,0,1,7,1
50,16,0,2,4,0,0,7,0
33,24,0,2,3,0,0,3,0
83,16,1,1,6,0,1,2,1
23,15,0,2,3,0,0,3,0
73,16,0,2,8,0,0,4,0
18,11,0,1,2,0,1,1,1
34,25,0,2,3,0,0,8,0
40,12,0,1,5,0,1,1,1
29,15,0,1,3,0,1,0,1
119,42,1,4,5,0,1,0,1
82,16,0,2,6,0,1,10,1
47,39,0,2,3,0,1,2,1
27,19,0,2,3,0,0,3,0
44,14,1,3,5,0,1,3,0
49,30,0,3,3,0,1,3,1
67,21,0,2,4,0,1,5,0
28,10,1,4,3,0,1,0,1
49,13,0,1,6,0,0,5,0
29,21,0,2,3,0,1,2,1
159,19,0,3,13,0,1,0,1
21,12,0,1,3,0,0,1,1
197,14,1,2,5,0,1,1,1
126,50,1,4,4,0,1,0,1
25,16,0,2,3,0,0,3,0
89,14,0,2,7,0,0,6,0
76,32,0,3,3,0,0,4,0
29,20,0,2,3,0,0,3,0
68,37,0,5,4,0,1,5,1
40,23,0,3,3,0,1,0,1
54,21,0,3,4,0,1,5,0
37,28,0,2,3,0,1,5,1
28,19,0,2,3,0,0,2,0
44,17,0,2,3,0,1,3,1
128,50,1,4,5,0,1,0,1
36,16,0,2,3,0,0,10,0
35,14,0,2,3,0,0,4,0
47,39,0,3,3,0,1,0,1
40,31,0,2,3,0,1,0,1
33,24,0,2,3,0,0,5,0
28,12,0,1,4,0,1,1,1
27,19,0,2,3,0,1,5,1
39,30,0,2,3,0,0,4,0
40,13,0,2,4,0,1,6,0
29,16,0,2,4,0,1,0,1
27,18,0,3,3,0,0,3,0
25,16,0,2,3,0,0,6,0
243,37,1,2,8,0,1,0,1
50,20,1,3,5,0,1,5,1
30,14,0,2,4,0,0,6,0
60,26,0,2,5,0,0,5,0
72,39,0,5,3,0,1,5,1
77,23,1,1,5,0,1,2,1
30,21,0,2,3,0,0,5,0
34,27,0,2,2,0,1,5,1
27,11,0,1,3,0,0,1,0
35,27,0,2,3,0,0,2,0
40,32,0,2,3,0,0,5,0
32,24,0,2,3,0,1,2,1
47,38,0,4,3,0,1,5,1
98,26,1,2,9,0,1,2,1
22,13,0,1,3,0,0,1,0
66,30,0,1,4,0,0,6,0
32,14,0,1,4,0,1,0,1
20,12,1,3,3,0,1,0,1
21,13,0,2,3,0,1,0,1
48,19,0,3,5,0,0,4,0
51,34,0,5,3,0,1,5,1
34,19,0,2,5,0,0,4,0
62,31,0,2,4,0,0,5,0
57,19,0,3,5,0,0,4,0
83,15,0,3,6,0,1,5,0
33,25,0,3,2,0,0,4,0
29,13,0,2,4,0,1,3,0
24,15,0,2,3,0,0,4,0
23,15,0,2,3,0,0,3,0
53,23,0,2,4,0,1,6,0
23,15,0,2,3,0,0,1,0
34,25,0,2,3,0,0,4,0
62,23,1,4,6,0,1,6,0
68,59,0,4,3,0,1,5,1
55,16,0,2,4,0,0,7,0
59,17,0,3,5,0,0,6,0
157,41,0,5,3,0,1,5,1
53,41,0,3,3,0,1,2,1
23,15,0,2,3,0,0,3,0
51,20,0,3,5,0,1,5,1
41,13,0,1,4,0,0,5,0
50,21,0,2,5,0,1,0,1
57,44,0,5,3,0,1,5,1
137,22,0,3,7,0,0,5,0
26,17,0,2,3,0,0,3,0
126,50,1,4,5,0,1,0,1
76,44,0,5,5,0,1,0,1
43,16,0,2,4,0,0,7,0
25,17,0,2,3,0,0,3,0
23,15,0,2,3,0,0,3,0
57,13,0,3,6,0,1,4,1
59,31,0,5,3,0,1,5,1
51,17,0,4,6,0,0,5,0
42,21,0,2,5,0,1,0,1
127,50,1,4,4,0,1,0,1
72,18,0,3,5,0,1,7,0
88,16,0,8,6,0,1,1,1
49,23,0,2,5,0,0,4,0
19,12,0,2,2,0,0,2,0
29,20,0,2,3,0,0,3,0
46,14,0,3,6,0,1,0,1
132,28,0,3,5,0,0,4,0
28,17,0,2,4,0,1,0,1
48,15,0,2,5,0,0,3,0
81,18,0,3,6,0,1,5,0
76,9,0,2,9,0,1,0,1
42,17,0,2,4,0,0,5,0
52,16,0,2,4,0,0,7,0
42,25,0,2,3,0,0,6,0
56,30,0,2,4,0,1,2,1
28,20,0,2,3,0,0,3,0
23,14,0,2,3,0,0,2,0
37,16,0,2,5,0,0,6,0
65,33,0,2,4,0,0,5,0
132,16,1,3,4,0,0,5,1
31,22,0,2,3,0,0,4,0
42,15,0,2,5,0,1,0,1
109,45,1,8,4,0,1,5,1
117,42,1,4,5,0,1,0,1
18,11,0,2,2,0,0,4,0
38,30,0,2,3,0,0,2,0
339,30,0,4,4,0,1,0,1
118,42,1,4,4,0,1,0,1
24,16,0,2,3,0,0,2,0
48,18,0,2,4,0,0,8,0
26,17,0,2,3,0,0,2,0
82,18,1,3,6,0,1,5,0
51,18,0,3,5,0,1,5,0
52,16,0,2,3,0,1,0,1
40,14,0,3,5,0,1,5,0
68,26,0,3,6,0,1,0,1
48,12,0,1,4,0,0,5,0
31,17,0,2,4,0,0,2,1
108,16,1,2,7,0,1,7,1
25,17,0,2,3,0,1,0,1
21,6,0,1,3,0,1,9,1
24,15,0,1,3,0,0,4,0
26,18,0,2,3,0,0,3,0
38,20,0,3,3,0,1,0,1
68,42,1,4,4,0,1,0,1
73,14,1,3,5,0,1,0,1
34,6,0,2,4,0,1,2,1
32,11,0,1,5,0,1,0,1
40,18,0,3,4,0,1,0,1
66,16,1,2,3,0,0,10,1
123,46,1,5,4,0,1,0,1
132,16,1,3,4,0,0,5,1
26,17,0,2,3,0,0,3,0
125,50,1,4,4,0,1,0,1
75,18,0,3,5,0,1,0,1
66,21,0,4,4,0,1,1,1
30,18,0,1,4,0,1,0,1
59,21,0,2,4,0,0,4,0
24,11,0,1,3,0,1,2,0
28,19,0,2,3,0,0,5,0
20,11,0,1,3,0,0,5,0
46,18,0,1,4,0,1,0,1
66,21,0,3,7,0,1,2,1
100,17,0,3,5,0,0,5,0
56,23,0,3,4,0,0,5,0
32,10,0,2,5,0,1,4,1
36,14,0,4,5,0,0,3,0
103,15,1,1,10,0,1,0,1
116,42,1,4,4,0,1,0,1
60,18,0,2,4,0,0,5,0
32,25,0,2,2,0,1,3,1
32,8,0,1,7,0,1,0,1
130,29,0,2,7,0,1,4,1
108,17,0,3,9,0,1,3,1
51,37,0,4,3,0,1,5,1
459,23,1,5,9,0,1,3,1
21,6,0,1,3,0,1,7,1
30,21,0,2,3,0,1,5,1
56,19,0,4,4,0,1,2,1
186,14,1,5,9,1,0,10,1
56,48,0,4,3,0,1,0,1
106,20,1,2,4,0,0,6,0
55,14,1,2,4,0,1,2,1
88,19,0,2,9,0,1,2,1
45,23,0,2,3,0,1,0,1
33,26,0,1,2,0,0,3,0
56,18,0,2,5,0,1,0,1
44,16,0,2,6,0,0,6,0
138,12,0,3,7,0,1,7,0
43,20,0,2,3,0,0,3,0
162,14,1,4,3,0,1,0,1
38,25,0,2,3,0,1,6,1
36,19,0,2,4,0,0,5,0
75,56,0,5,3,0,1,0,1
30,21,0,2,3,0,0,3,0
23,16,0,2,2,0,0,3,0
77,8,0,2,9,0,1,1,1
47,31,0,2,4,0,0,4,0
33,14,0,2,3,0,1,3,1
53,18,0,2,6,0,0,4,0
112,17,0,3,9,0,1,3,1
20,6,0,1,3,0,1,4,1
39,30,0,2,3,0,0,8,0
26,17,0,2,3,0,0,4,0
74,20,0,2,6,0,0,5,0
73,19,0,1,8,0,1,2,1
47,39,0,2,2,0,1,3,1
124,50,1,4,4,0,1,0,1
46,15,0,4,5,0,1,0,1
127,50,1,4,4,0,1,0,1
41,32,0,2,3,0,1,3,1
69,23,0,3,3,0,1,4,0
25,14,0,1,4,0,0,0,1
87,23,0,2,5,0,0,5,0
565,29,1,3,6,1,1,0,1
43,15,0,2,3,0,0,10,0
31,24,0,2,2,0,1,5,1
69,21,0,3,9,0,0,0,1
67,29,0,3,3,0,0,2,0
39,14,0,4,4,0,1,0,1
24,16,0,2,3,0,0,2,0
76,15,0,2,10,1,1,0,1
24,10,0,1,4,0,1,0,1
60,22,0,3,6,0,1,1,1
128,50,1,4,5,0,1,0,1
37,25,0,2,4,0,1,6,1
44,21,0,1,5,0,1,0,1
33,26,0,2,2,0,1,5,1
51,10,0,1,5,0,1,5,0
72,23,0,2,4,0,1,4,0
53,20,0,3,3,0,1,6,1
85,17,0,3,7,0,0,7,0
22,14,0,2,3,0,0,5,0
104,6,1,4,3,1,0,9,1
36,19,0,2,5,0,1,0,1
67,15,0,2,7,0,1,0,1
40,31,0,2,3,0,1,1,1
27,18,0,2,3,0,0,4,0
39,30,0,2,3,0,0,4,0
33,25,0,2,2,0,1,2,1
17,9,0,2,3,0,0,3,0
33,12,0,1,5,0,1,2,1
65,15,0,1,7,0,0,4,0
27,15,0,2,4,0,1,0,1
69,24,0,3,6,0,1,2,1
44,26,0,2,4,0,1,2,0
20,12,0,2,3,0,0,5,0
62,15,0,3,6,0,1,0,1
396,14,1,24,21,4,1,0,1
36,29,0,2,2,0,0,0,1
189,51,1,6,8,0,1,0,1
26,18,0,2,3,0,1,0,1
64,23,0,2,5,0,0,6,0
127,50,1,4,5,0,1,0,1
96,21,0,2,6,0,0,4,0
42,12,0,2,5,0,1,2,1
49,28,0,3,3,0,1,4,1
43,35,0,2,3,0,1,1,1
87,14,0,2,4,0,1,6,0
56,21,0,3,3,0,0,5,0
23,14,0,2,3,0,0,2,0
26,17,0,2,3,0,0,3,0
51,24,0,2,3,0,1,3,1
67,22,0,3,5,0,1,6,1
75,23,0,5,6,0,1,2,1
30,21,0,2,3,0,0,4,0
24,15,0,2,3,0,0,2,0
22,7,0,1,3,0,1,5,1
51,18,0,2,8,0,1,0,1
17,10,0,2,2,0,1,1,1
48,15,0,2,4,0,0,6,0
54,35,0,2,3,0,0,6,0
23,15,0,2,3,0,0,2,0
52,23,0,3,4,0,0,7,0
56,15,0,2,3,0,0,6,0
55,16,0,2,4,0,0,7,0
35,19,0,2,4,0,0,4,0
31,12,0,2,3,0,1,0,1
45,16,0,2,4,0,0,7,0
63,21,0,2,5,0,0,3,0
60,21,0,3,6,0,1,1,1
32,23,0,1,3,0,1,0,1
66,13,0,3,6,0,1,0,1
39,30,0,2,3,0,1,2,1
80,27,0,4,5,0,1,4,0
48,23,1,3,5,0,1,3,1
41,32,0,2,3,0,0,8,0
33,25,1,3,3,0,1,4,1
64,22,0,3,4,0,0,5,0
105,17,0,3,9,0,1,0,1
39,19,0,2,5,0,1,2,1
37,17,0,3,4,0,0,7,0
79,21,1,3,6,0,1,6,0
32,23,0,2,3,0,0,3,0
23,16,0,2,2,0,1,1,1
68,28,0,5,3,0,1,0,1
76,60,0,4,3,0,1,0,1
97,21,0,2,5,0,0,7,0
30,23,0,1,2,0,1,0,1
127,50,1,4,5,0,1,0,1
49,28,0,2,2,0,1,5,1
50,25,0,3,3,0,1,0,1
81,27,1,2,5,0,1,2,1
58,18,0,1,6,0,1,0,1
24,15,0,2,3,0,0,4,0
75,14,0,2,10,0,1,0,1
41,13,0,3,4,0,0,4,0
65,21,0,4,5,0,1,6,0
69,38,0,5,4,0,1,5,1
107,18,0,3,3,0,0,8,0
30,11,0,2,3,0,1,0,1
77,18,0,2,8,0,1,1,1
56,16,0,2,4,0,0,7,0
37,14,0,2,4,0,1,8,0
97,16,0,3,5,0,1,5,0
44,19,0,2,4,0,0,5,0
31,22,0,2,3,0,0,3,0
30,22,0,2,3,0,0,5,0
72,45,0,5,3,0,1,5,1
74,15,0,3,4,0,0,5,0
21,12,0,2,3,0,0,5,0
128,50,1,4,5,0,1,0,1
54,18,0,3,4,0,0,5,0
65,20,0,3,6,0,0,6,0
31,22,0,2,3,0,0,4,0
39,18,0,2,3,0,0,2,1
37,29,0,2,3,0,1,2,1
79,26,0,3,3,0,0,5,0
23,15,0,3,2,0,0,5,0
48,18,0,2,5,0,0,4,0
59,21,0,2,6,0,1,0,1
51,10,0,2,7,0,1,0,1
128,50,1,4,5,0,1,0,1
41,13,0,3,4,0,0,3,0
49,12,0,1,4,0,1,0,1
80,17,0,2,8,0,1,7,0
38,19,0,1,3,0,1,0,1
26,17,0,2,3,0,0,2,0
42,13,0,3,4,0,0,1,1
92,23,1,3,10,0,1,2,1
143,64,0,3,3,0,1,2,1
45,38,0,2,2,0,1,5,1
136,31,1,2,3,0,1,8,1
69,36,0,3,3,0,0,2,0
35,27,0,2,3,0,1,1,1
81,17,0,3,4,0,0,3,0
45,16,0,2,4,0,0,7,0
34,26,0,2,3,0,0,2,1
30,13,0,2,4,0,1,0,1
30,14,1,3,5,0,0,0,1
46,17,0,2,4,0,1,5,0
51,17,0,2,5,0,1,0,1
64,19,0,3,5,0,0,5,0
27,19,0,1,3,0,0,2,0
65,15,0,3,5,0,0,7,0
26,17,0,2,3,0,0,2,0
41,34,0,2,2,0,1,5,1
55,13,0,3,7,0,1,0,1
25,17,0,2,3,0,0,4,0
26,17,0,2,3,0,0,4,0
18,10,0,2,3,0,0,4,0
27,14,0,1,4,0,0,5,0
29,20,0,2,3,0,0,6,1
28,20,0,2,3,0,0,2,0
100,43,1,4,5,0,1,0,1
26,17,0,2,3,0,0,5,0
78,23,0,2,5,0,0,5,0
27,19,0,2,3,0,0,4,0
47,20,0,3,5,0,0,6,0
25,17,0,2,3,0,0,4,0
66,20,0,3,4,0,0,5,0
40,14,0,3,3,0,0,4,0
34,26,0,2,2,0,1,3,1
64,19,0,2,5,0,0,6,0
81,12,0,4,9,0,0,6,0
64,21,0,2,6,0,1,0,1
33,16,0,1,4,0,1,0,1
128,54,1,5,4,0,1,0,1
25,16,0,2,3,0,0,3,0
113,87,1,14,4,0,1,0,1
54,11,0,2,4,0,1,6,1
85,18,1,4,4,0,1,0,1
155,47,1,7,3,0,1,1,1
41,18,0,2,4,0,0,5,0
145,25,1,4,11,0,1,2,1
33,25,1,3,3,0,1,4,1
49,25,0,2,3,0,0,6,0
41,16,1,3,4,0,1,6,0
66,15,1,1,5,0,0,4,1
213,18,1,3,5,0,1,2,1
119,42,1,4,5,0,1,0,1
183,15,1,6,4,0,1,1,1
35,27,0,2,3,0,0,3,1
70,29,1,2,4,0,1,0,1
100,38,0,2,4,0,1,1,1
27,16,0,2,4,0,0,2,0
275,25,1,15,6,0,1,0,1
34,27,0,2,2,0,0,4,0
19,11,0,2,3,0,0,2,1
66,26,1,2,3,0,1,2,1
260,27,0,3,5,0,1,3,1
23,16,0,1,2,0,0,2,0
55,12,0,4,6,0,1,6,0
38,29,0,3,3,0,0,3,1
141,16,0,3,7,0,0,6,0
26,17,0,2,3,0,0,4,0
46,13,0,2,5,0,0,5,0
86,21,0,2,5,0,0,5,0
124,46,1,5,5,0,1,0,1
72,18,1,2,6,0,1,0,1
54,16,0,3,5,0,0,3,0
249,37,1,2,9,0,1,0,1
42,19,0,3,5,0,1,0,1
38,9,0,1,4,0,1,0,1
41,18,0,3,4,0,1,0,1
32,20,0,2,4,0,1,0,1
50,22,0,2,4,0,0,4,0
29,21,0,2,3,0,0,4,0
1386,15,1,13,7,3,0,2,1
58,11,0,3,6,0,0,6,0
39,13,0,2,5,0,1,0,1
92,14,0,3,4,0,0,7,0
93,34,0,3,9,0,1,2,1
47,19,0,1,4,0,1,0,1
76,50,1,4,4,0,1,0,1
44,14,1,3,5,0,1,3,0
20,11,0,2,3,0,0,2,0
19,12,0,1,2,0,0,2,0
38,31,0,2,2,0,1,5,1
199,13,0,5,7,1,1,4,1
31,18,0,2,3,0,1,0,1
26,14,0,2,4,0,0,4,0
45,25,0,2,3,0,0,6,0
24,15,0,2,3,0,0,5,0
68,17,0,3,5,0,0,6,0
58,19,0,2,4,0,0,5,0
31,22,0,2,3,0,0,2,0
148,42,0,2,7,0,1,4,1
181,28,1,3,10,0,1,3,1
40,16,0,2,4,0,0,10,0
59,25,0,4,6,0,1,1,1
79,18,1,4,7,0,1,8,0
39,22,0,3,3,0,1,2,1
30,22,0,2,3,0,0,0,1
29,15,1,3,3,0,1,0,1
81,27,1,2,5,0,1,2,1
68,28,0,3,3,0,1,2,0
29,20,0,2,3,0,0,2,0
20,11,0,2,3,0,0,4,0
38,29,0,2,3,0,0,6,0
61,20,1,2,4,0,1,0,1
81,14,0,5,8,1,1,2,1
45,21,0,2,4,0,1,0,1
49,23,0,2,6,0,1,1,1
127,50,1,4,4,0,1,0,1
32,14,0,1,4,0,1,0,1
24,15,0,2,3,0,0,4,0
40,22,0,2,3,0,0,5,0
58,13,0,3,8,0,0,8,0
210,13,1,2,5,0,1,2,1
47,14,0,2,6,0,1,0,1
34,14,0,2,4,0,0,6,0
20,13,0,1,2,0,0,1,0
52,16,0,2,4,0,1,1,1
59,18,0,2,4,0,0,5,0
29,10,0,2,6,0,1,1,1
53,28,1,5,4,0,1,5,1
48,20,0,3,4,0,0,6,0
24,17,0,2,2,0,1,1,1
92,17,1,3,3,0,0,5,1
40,16,0,2,4,0,0,7,0
56,11,0,2,8,0,1,0,1
276,31,1,4,8,0,1,0,1
87,22,0,2,7,0,1,2,1
28,20,0,2,3,0,0,2,0
66,13,0,2,6,0,1,5,0
110,19,1,3,6,0,0,4,0
72,14,0,2,6,0,1,8,0
70,17,1,1,5,0,0,8,0
34,25,0,2,3,0,1,1,1
40,20,0,3,3,0,0,5,0
47,13,0,2,6,0,1,0,1
39,22,0,2,3,0,0,2,1
21,13,0,2,3,0,1,0,1
76,24,0,3,6,0,0,5,0
39,22,0,2,3,0,0,5,0
110,15,1,5,6,0,1,0,1
54,16,0,2,4,0,0,7,0
31,23,0,2,3,0,0,5,0
83,20,0,3,7,0,1,2,1
24,5,0,1,3,0,1,5,1
275,20,1,3,9,0,1,0,1
87,13,1,2,6,0,1,0,1
61,16,0,2,7,0,1,0,1
163,15,1,3,8,0,1,0,1
49,16,0,2,5,0,1,10,0
43,34,0,2,3,0,0,0,0
37,20,0,2,3,0,0,3,0
59,20,0,3,4,0,0,6,0
40,22,0,2,3,0,0,5,0
43,14,0,3,5,0,1,3,0
138,7,0,2,5,0,1,0,1
53,12,1,4,6,0,1,0,1
23,16,0,2,2,0,0,2,0
29,21,0,2,3,0,1,6,1
70,16,0,2,6,0,1,10,1
34,27,0,2,2,0,0,5,0
34,26,0,2,3,0,1,1,1
90,17,1,1,5,0,0,8,0
62,10,1,1,5,0,1,0,1
30,23,0,2,2,0,1,5,1
33,25,0,1,3,0,0,5,0
106,17,0,3,9,0,1,3,1
16,7,0,1,3,0,0,2,1
42,19,0,2,4,0,0,3,0
57,18,0,3,3,0,0,4,0
38,16,0,2,4,0,0,0,1
75,27,1,3,4,0,1,3,1
45,12,0,1,7,0,1,3,1
110,23,0,3,8,0,1,0,1
47,18,0,1,5,0,0,5,0
99,14,1,4,6,0,1,6,0
